,공원명,공원구분,소재지지번주소,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),관리기관명
8878,1-3호공원,어린이공원,제주특별자치도 제주시 삼도일동 547-11,운동기구18+농구대1,조합놀이대1+그네1+시소2,파고라1+등의자9+지압판1,,,제주특별자치도 제주시청 공원녹지과
8879,1-4호공원,어린이공원,제주특별자치도 제주시 도남동 914-13,운동기구11+게이트볼장1,조합놀이대1+그네1,파고라1+평의자5+등의자2+음수대1,,,제주특별자치도 제주시청 공원녹지과
8880,1-5호공원,어린이공원,제주특별자치도 제주시 연동 311-33,운동기구5+농구대1,조합놀이대1+시소1,파고라1+등의자11+음수대1,,,제주특별자치도 제주시청 공원녹지과
8881,1-6호공원,어린이공원,제주특별자치도 제주시 연동 293-6,운동기구5,조합놀이대1+그네1,등의자8+평상1+돌의자3,,,제주특별자치도 제주시청 공원녹지과
8882,1-7호공원,어린이공원,제주특별자치도 제주시 연동 297-1,운동기구10,조합놀이대1+그네1+스피드레이서1,평의자2+등의자9+음수대1+돌테이블세트1+지압판1+돌의자8,,,제주특별자치도 제주시청 공원녹지과
8883,1-8호공원,어린이공원,제주특별자치도 제주시 연동 252-23,운동기구15,조합놀이대1,파고라2+평의자8+지압판1,,,제주특별자치도 제주시청 공원녹지과
8884,1-9호공원,어린이공원,제주특별자치도 제주시 연동 266-2,운동기구5,조합놀이대1+그네1,평의자1+등의자4+음수대1,,,제주특별자치도 제주시청 공원녹지과
8885,1-10호공원,어린이공원,제주특별자치도 제주시 노형동 910-7,운동기구11,조합놀이대2+흔들놀이2+시소1,파고라1+등의자4+지압판1+평상1,,,제주특별자치도 제주시청 공원녹지과
8886,1-11호공원,어린이공원,제주특별자치도 제주시 노형동 921,운동기구14+농구대1+배드민턴장1,조합놀이대1+그네1+흔들놀이3,파고라1+평의자15+돌테이블세트1+지압판1+돌의자8,,,제주특별자치도 제주시청 공원녹지과
8887,1-12호공원,어린이공원,제주특별자치도 제주시 건입동 671,운동기구11+농구대1,조합놀이대1+그네1+흔들놀이2+시소1,파고라1+평의자3+등의자5+음수대1+지압판1+지압안내판1,,,제주특별자치도 제주시청 공원녹지과
8888,1-13호공원,어린이공원,제주특별자치도 제주시 일도이동 154,운동기구12,조합놀이대1+그네1+흔들놀이3+시소1,파고라1+등의자7+음수대1+지압판2,,,제주특별자치도 제주시청 공원녹지과
8889,1-14호공원,어린이공원,제주특별자치도 제주시 일도이동 318,운동기구12+농구대1,조합놀이대1+그네1,파고라1+등의자5+음수대1+지압판1+돌의자7,,,제주특별자치도 제주시청 공원녹지과
8890,1-15호공원,어린이공원,제주특별자치도 제주시 일도이동 355-8,운동기구18,조합놀이대1+그네1+시소1,평의자1+등의자8+음수대1+돌테이블세트1+팔각정1+지압판1+국기게양대1+돌의자5,,,제주특별자치도 제주시청 공원녹지과
8891,1-16호공원,어린이공원,제주특별자치도 제주시 일도이동 337,운동기구15,조합놀이대1+그네1+시소2,파고라1+등의자13+음수대1+지압판1+돌의자20,,,제주특별자치도 제주시청 공원녹지과
8892,1-17호공원,어린이공원,제주특별자치도 제주시 일도이동 397,운동기구15+배드민턴장1,조합놀이대1+그네2+흔들놀이2+시소2,파고라2+등의자13+음수대1+지압판1,,,제주특별자치도 제주시청 공원녹지과
8893,1-18호공원,어린이공원,제주특별자치도 제주시 일도이동 405-3,운동기구10,조합놀이대1+그네1,파고라1+등의자7+음수대1+지압판1+지압안내판1+평상1,,,제주특별자치도 제주시청 공원녹지과
8894,첨단제4근린공원,근린공원,제주특별자치도 제주시 영평동 2188-1,농구대4+다목적운동장1+배드민턴장1,,파고라3+평의자7+돌의자3+음수대1+무대1,,,제주특별자치도 제주시청 공원녹지과
8895,첨단제5근린공원,근린공원,제주특별자치도 제주시 아라일동 3009,족구장1+풋살장1,,파고라3+음수대2+화장실1+평상3+돌의자14,,,제주특별자치도 제주시청 공원녹지과
8896,삼화제1근린공원,근린공원,제주특별자치도 제주시 삼양이동 2261,운동기구5,,파고라3+평의자12+자전거거치대1+돌의자1,,,제주특별자치도 제주시청 공원녹지과
8897,삼화제2근린공원,근린공원,제주특별자치도 제주시 삼양이동 2315,운동기구3,,파고라2+평의자25+등의자6+돌분수대1+돌의자8,,,제주특별자치도 제주시청 공원녹지과
8898,삼화제3근린공원,근린공원,제주특별자치도 제주시 삼양이동 2329,운동기구7,,파고라3+평의자8+돌테이블세트3+자전거거치대1,,,제주특별자치도 제주시청 공원녹지과
8899,삼화제4근린공원,근린공원,제주특별자치도 제주시 도련일동 1981,운동기구5+농구대2+족구장2,,파고라5+평의자15+등의자18+자전거거치대1,,,제주특별자치도 제주시청 공원녹지과
8900,삼화제5근린공원,근린공원,제주특별자치도 제주시 도련일동 1895-1,운동기구4,조합놀이대1+그네1,파고라5+평의자24+등의자12+돌의자10,,,제주특별자치도 제주시청 공원녹지과
8901,삼화제6근린공원,근린공원,제주특별자치도 제주시 도련일동 1912,운동기구9,,파고라2+평의자13+화장실1+자전거거치대1+돌의자8,,관리사무소1,제주특별자치도 제주시청 공원녹지과
8902,삼화제7근린공원,근린공원,제주특별자치도 제주시 화북이동 118,운동기구20+농구대2+다목적운동장1+족구장3,,파고라3+평의자23+등의자17+음수대1,,,제주특별자치도 제주시청 공원녹지과
8903,아라제1근린공원,근린공원,제주특별자치도 제주시 아라일동 6055,운동기구5,조합놀이대1+그네1+흔들놀이2+시소1,파고라2+평의자6+등의자6+음수대1+지압판1,,,제주특별자치도 제주시청 공원녹지과
8904,아라제2근린공원,근린공원,제주특별자치도 제주시 아라일동 6125,운동기구15,조합놀이대1+그네1+흔들놀이3+시소1+오르는기구2,파고라3+평의자6+등의자18+음수대1+돌테이블세트2+화장실1+지압판1+돌의자12,,,제주특별자치도 제주시청 공원녹지과
8905,도두봉공원,근린공원,제주특별자치도 제주시 도두일동 산1,운동기구16,,파고라1+평의자45+등의자11+흔들의자2+화장실1+나무테이블2,,,제주특별자치도 제주시청 공원녹지과
8906,명월공원,근린공원,제주특별자치도 제주시 한림읍 명월리 2200,,,,,,제주특별자치도 제주시청 공원녹지과
8907,대림공원,근린공원,제주특별자치도 제주시 한림읍 대림리 977,,,,,,제주특별자치도 제주시청 공원녹지과
8908,한림공원,근린공원,제주특별자치도 제주시 한림읍 협재리 2610,,,,,,제주특별자치도 제주시청 공원녹지과
8909,망오름공원,근린공원,제주특별자치도 제주시 한림읍 상명리 산5,,,,,,제주특별자치도 제주시청 공원녹지과
8910,신엄공원,근린공원,제주특별자치도 제주시 애월읍 신엄리 2386,,,,,,제주특별자치도 제주시청 공원녹지과
8911,수산공원,근린공원,제주특별자치도 제주시 애월읍 수산리 산1-1,,,,,,제주특별자치도 제주시청 공원녹지과
8912,하귀1근린공원,근린공원,제주특별자치도 제주시 애월읍 하귀1리 199,,,평의자13,,,제주특별자치도 제주시청 공원녹지과
8913,김녕공원,근린공원,제주특별자치도 제주시 구좌읍 김녕리 4302,,,,,,제주특별자치도 제주시청 공원녹지과
8914,동복공원,근린공원,제주특별자치도 제주시 구좌읍 동복리 1679,,,,,,제주특별자치도 제주시청 공원녹지과
8915,상도공원,근린공원,제주특별자치도 제주시 구좌읍 상도리 392-1,,,,,,제주특별자치도 제주시청 공원녹지과
8916,평대공원,근린공원,제주특별자치도 제주시 구좌읍 평대리 468-36,,,,,,제주특별자치도 제주시청 공원녹지과
8917,세화공원,근린공원,제주특별자치도 제주시 구좌읍 상도리 471-32,,,,박물관1,,제주특별자치도 제주시청 공원녹지과
8918,소공원11,소공원,경상북도 구미시 도량동 874,윗몸일으키기,,1인의자,,,경상북도 구미시청
8919,방일리공원,근린공원,제주특별자치도 제주시 노형동 3812-2,농구대2+배드민턴장1+운동기구5,조합놀이대1+ 흔들놀이5,파고라2+평의자2+등의자19+자전거거치대1,,,제주특별자치도 제주시청 공원녹지과
8920,삼다공원,근린공원,제주특별자치도 제주시 연동 302-2,운동기구72,,파고라2+등의자41+음수대2+돌테이블세트6+자전거거치대4+지압판3+돌분수대1+돌의자15,공연장1,,제주특별자치도 제주시청 공원녹지과
8921,삼무공원,근린공원,제주특별자치도 제주시 연동 270-5,운동기구46+농구대1+배드민턴4,,평의자24+등의자12+음수대1+돌테이블세트4+화장실1+나무테이블1+팔각정1+자전거거치대1+지압판1+지압안내판1+국기게양대1+평상3+돌의자4+시계탑2,,관리사무소1,제주특별자치도 제주시청 공원녹지과
8922,연동공원,근린공원,제주특별자치도 제주시 연동 1373-5,운동기구28,,파고라7+평의자28+등의자16+돌테이블세트1+화장실1+자전거거치대1+지압판1,,,제주특별자치도 제주시청 공원녹지과
8923,탑동제1공원,근린공원,제주특별자치도 제주시 삼도이동 1256,운동기구15,,파고라1+평의자6+등의자6+음수대1+돌테이블세트3+화장실1+지압판3+지압안내판1,,,제주특별자치도 제주시청 공원녹지과
8924,탑동제2공원,근린공원,제주특별자치도 제주시 삼도이동 1262,,,화장실1,,,제주특별자치도 제주시청 공원녹지과
8925,도남공원,근린공원,제주특별자치도 제주시 도남동 80-1,운동기구15,조합놀이대1+그네1+흔들놀이1+시소1,파고라2+평의자8+등의자6+음수대1+돌테이블세트2+자전거거치대1+지압판1+지압안내판,,,제주특별자치도 제주시청 공원녹지과
8926,수운공원,근린공원,제주특별자치도 제주시 이도이동 371,운동기구26+농구대1,,파고라3+평의자41+등의자51+음수대3+돌테이블세트2+화장실1+자전거거치대+지압판1+지압안내판1+시계탑1,공연장1,,제주특별자치도 제주시청 공원녹지과
8927,이도공원,근린공원,제주특별자치도 제주시 이도이동 440,운동기구36+농구대1+배드민턴1,조합놀이대1+그네1+흔들놀이2+시소1,파고라2+평의자4+등의자32+음수대2+돌테이블세트5+화장실1+지압판1+지압안내판1+시계탑1,,관리사무소1,제주특별자치도 제주시청 공원녹지과
8928,노형공원,근린공원,제주특별자치도 제주시 노형동 731,운동기구29+게이트볼장1+농구대2+배드민턴장2+족구장1,,파고라4+평의자5+등의자35+음수대1+돌테이블세트2+화장실1+나무테이블2+지압판1+지압안내판1+평상1+시계탑1,,관리사무소1,제주특별자치도 제주시청 공원녹지과
8929,서부공원,근린공원,제주특별자치도 제주시 용담이동 1835,,,,,,제주특별자치도 제주시청 공원녹지과
8930,오등봉공원,근린공원,제주특별자치도 제주시 오등동 1596,,,,,,제주특별자치도 제주시청 공원녹지과
8931,중부공원,근린공원,제주특별자치도 제주시 건입동 167,,,,,,제주특별자치도 제주시청 공원녹지과
8932,화북공원,근린공원,제주특별자치도 제주시 화북이동 3387,,,,,,제주특별자치도 제주시청 공원녹지과
8933,동부공원,근린공원,제주특별자치도 제주시 화북이동 679,,,,,,제주특별자치도 제주시청 공원녹지과
8934,노형제1근린공원,근린공원,제주특별자치도 제주시 노형동 2584-1,운동기구32+게이트볼장1+농구대2+배드민턴장1,조합놀이대2+그네1+시소1,파고라12+평의자18+등의자41+음수대3+돌테이블세트4+화장실1+자전거거치대2+지압판2+돌의자19,,관리사무소1,제주특별자치도 제주시청 공원녹지과
8935,노형제2근린공원,근린공원,제주특별자치도 제주시 노형동 2582-1,운동기구31,,파고라2+평의자19+등의자5+평상4+돌의자10+무대1,,,제주특별자치도 제주시청 공원녹지과
8936,시민복지타운근린공원,근린공원,제주특별자치도 제주시 도남동 749,운동기구26,,파고라5+평의자15+등의자4+음수대1+화장실1+지압판1+시계탑1,,,제주특별자치도 제주시청 공원녹지과
8937,한마음공원,근린공원,제주특별자치도 제주시 이도이동 1942-1,운동기구57+게이트볼장1+배드민턴장3,조합놀이대1+그네1+흔들놀이5+시소2,파고라8+평의자47+등의자10+음수대2+화장실1+자전거거치대1+지압판1+시계탑1,,,제주특별자치도 제주시청 공원녹지과
8938,첨단제1근린공원,근린공원,제주특별자치도 제주시 월평동 718-3,운동기구6,,지압판2,,,제주특별자치도 제주시청 공원녹지과
8939,첨단제2근린공원,근린공원,제주특별자치도 제주시 월평동 746-2,농구대1+테니스장1,,파고라1+평의자3+등의자6+음수대1+지압판1+돌의자15+무대1,,,제주특별자치도 제주시청 공원녹지과
